discount_in_percent,price_regular,month,special_days,avg_yearly_household_income_2017,avg_population_2017,sku,agency,time_idx,price_close,price_high,price_low,price_open,active-addresses,addresses-in-loss,addresses-in-profit
1,1,w,1,1,1,1,a,538,172.940341536,177.224017132,171.349057746,176.547957106,216643,25057668,5834681
1,1,w,1,1,1,1,a,539,181.11335695,182.265535282,171.592316599,172.848507487,234315,23650156,7283069
1,1,w,1,1,1,1,a,540,182.036297684,184.250213158,179.275847757,181.329219649,251807,23572013,7403870
1,1,w,1,1,1,1,a,541,193.191075753,194.213869044,180.689994072,182.097678557,278317,22533612,8484621
1,1,w,1,1,1,1,a,542,191.846811475,193.844840019,188.306469417,193.387668697,264966,22668164,8386522
1,1,w,1,1,1,1,a,543,182.604288023,195.093124051,181.805133366,191.801074478,264451,23695860,7390033
1,1,w,1,1,1,1,a,544,181.056447081,186.236811571,179.984837776,182.53403369,233729,23920475,7201187
1,1,w,1,1,1,1,a,545,182.083495916,185.075920005,180.403744417,180.861314449,212575,23823772,7332759
1,1,w,1,1,1,1,a,546,186.872588512,187.175531347,181.662271832,182.028471088,239115,23199062,7995319
1,1,w,1,1,1,1,a,547,181.471916383,187.73416601,179.515403817,186.977054117,252269,23992661,7248332
1,1,w,1,1,1,1,a,548,176.362785971,181.467761604,174.364723965,181.343735143,243295,24880294,6400874
1,1,w,1,1,1,1,a,549,178.071425435,178.830842148,174.623372756,175.906894241,241524,24578768,6748307
1,1,w,1,1,1,1,a,550,173.541724812,178.055272385,171.264208423,177.988549774,267980,25448915,5940510
1,1,w,1,1,1,1,a,551,172.860830719,175.552392358,172.287488727,173.649451982,239444,25624328,5809048
1,1,w,1,1,1,1,a,552,175.410043647,176.692695616,171.307033208,172.974754539,219298,25014285,6450621
1,1,w,1,1,1,1,a,553,174.852357791,177.725383778,173.36642854,175.524753686,244554,25175674,6332758
1,1,w,1,1,1,1,a,554,172.303522145,175.627616466,172.274345133,174.905063725,249352,25861855,5685028
1,1,w,1,1,1,1,a,555,162.143422884,172.387397952,157.729706816,172.262803118,243501,27144809,4439746
1,1,w,1,1,1,1,a,556,162.217619287,163.922531405,160.959699777,162.514108625,242502,27145255,4477797
1,1,w,1,1,1,1,a,557,181.337652418,182.843152134,162.006548352,162.189716575,252176,23821681,7826555
1,1,w,1,1,1,1,a,558,179.917880732,195.496352419,176.133801571,181.667064713,250673,24153108,7526372
1,1,w,1,1,1,1,a,559,184.530714606,188.077452043,177.804753781,179.932637268,222839,23417823,8293644
1,1,w,1,1,1,1,a,560,183.120816778,187.676910582,180.652974863,184.397511597,253589,23657334,8086157
1,1,w,1,1,1,1,a,561,190.250187996,191.846761455,182.422024097,182.670386019,251485,22683919,9095046
1,1,w,1,1,1,1,a,562,184.744717566,191.072909493,181.550917502,190.336390704,249354,23470814,8346475
1,1,w,1,1,1,1,a,563,183.877280297,186.249168219,180.125404608,184.797621023,247514,23645935,8208337
1,1,w,1,1,1,1,a,564,184.004118254,185.059713079,181.191264686,183.803690756,246824,23605654,8273563
1,1,w,1,1,1,1,a,565,183.883702306,185.527089149,182.85455741,184.018152481,215337,23651833,8255992
1,1,w,1,1,1,1,a,566,182.359857834,185.023278682,179.902481276,183.994825124,207310,24022810,7912111
1,1,w,1,1,1,1,a,567,186.302107244,188.012647246,181.87630362,182.319031206,237572,23185698,8777802
1,1,w,1,1,1,1,a,568,189.646986416,191.154634815,184.359168168,186.309310325,270087,22734482,9263735
1,1,w,1,1,1,1,a,569,191.601674658,193.322948123,188.717271931,189.11349691,248491,22513404,9526743
1,1,w,1,1,1,1,a,570,188.063813072,191.781159165,186.627403066,191.504306508,319133,23034099,9058182
1,1,w,1,1,1,1,a,571,184.342278048,188.737708188,182.594144259,187.924264977,252226,23806737,8322092
1,1,w,1,1,1,1,a,572,184.995862553,185.838538565,183.979914573,184.311722495,210571,23654132,8503644
1,1,w,1,1,1,1,a,573,189.506018916,190.806958629,184.72329578,184.943355818,233455,22810491,9381788
1,1,w,1,1,1,1,a,574,185.467192469,190.279359372,185.086316684,189.502924735,263093,23657696,8582456
1,1,w,1,1,1,1,a,575,186.806669492,187.881765656,184.286670899,185.564841787,264436,23313312,8964201
1,1,w,1,1,1,1,a,576,188.270737414,189.299262087,186.019946757,186.942441671,257597,22983663,9339875
1,1,w,1,1,1,1,a,577,186.030890359,188.618301689,185.034568706,188.27250908,247864,23674294,8693424
1,1,w,1,1,1,1,a,578,180.481435003,186.114047906,179.489516721,186.058166051,238333,24974655,7425810
1,1,w,1,1,1,1,a,579,183.345429803,184.128719358,179.98567849,180.49910079,212615,24361328,8070536
1,1,w,1,1,1,1,a,580,185.076448697,188.050254975,182.411272867,183.350825286,222421,23872871,8590456
1,1,w,1,1,1,1,a,581,180.590707251,186.856035324,179.178346771,185.041461746,247940,25052301,7449187
1,1,w,1,1,1,1,a,582,177.409965005,182.448508377,175.213076111,180.502463972,247565,25683729,6860585
1,1,w,1,1,1,1,a,583,175.725765575,178.951717543,175.394037006,177.557209475,237369,26030048,6540678
1,1,w,1,1,1,1,a,584,161.468648087,176.209206597,159.365129955,175.648827354,266391,28256108,4360110
1,1,w,1,1,1,1,a,585,150.417251571,163.003045067,142.713970453,161.50174154,279828,28853387,3786405
1,1,w,1,1,1,1,a,586,153.370203317,153.862742185,147.605961401,150.246139377,216685,28695565,3973392
1,1,w,1,1,1,1,a,587,143.64622225,153.965918032,143.64622225,153.430896139,198040,29172024,3523291
1,1,w,1,1,1,1,a,588,146.484395085,150.20796929,133.854212977,142.911086573,249731,29075460,3657336
1,1,w,1,1,1,1,a,589,149.021107438,149.685119889,145.352537399,146.257733413,225909,28897521,3861473
1,1,w,1,1,1,1,a,590,153.10251769,154.715568634,143.572870663,148.353948351,218194,28631640,4160170
1,1,w,1,1,1,1,a,591,151.619062919,156.61359186,151.091123923,152.983813367,216662,28766275,4055923
1,1,w,1,1,1,1,a,592,155.238607864,156.848408706,151.604515554,151.673840366,240140,28486034,4353345
1,1,w,1,1,1,1,a,593,152.518148003,156.637761912,151.226845212,155.30481145,202491,28748391,4116515
1,1,w,1,1,1,1,a,594,151.21880949,152.476449002,147.165106232,152.476449002,213221,28835318,4070672
1,1,w,1,1,1,1,a,595,149.096359064,152.09657483,147.632833758,151.224944903,256251,29013861,3931728
1,1,w,1,1,1,1,a,596,148.046942632,150.310425447,146.039612016,149.056512881,224906,29184803,3799940
1,1,w,1,1,1,1,a,597,146.726540709,150.5426411,145.108750024,147.918388348,227906,29325461,3692387
1,1,w,1,1,1,1,a,598,149.29013001,152.624015678,145.600929584,146.576269645,227601,28963533,4081200
1,1,w,1,1,1,1,a,599,149.065628679,149.670523552,147.658951761,149.400150552,216599,28989719,4085026
1,1,w,1,1,1,1,a,600,148.774303044,149.757402002,148.407480932,149.27240141,182090,29076708,4020226
1,1,w,1,1,1,1,a,601,151.325352635,152.338353826,148.341677846,148.715697139,168607,28717195,4398711
1,1,w,1,1,1,1,a,602,148.286043828,151.899466837,147.626724452,151.273022019,241564,29240788,3912372
1,1,w,1,1,1,1,a,603,146.194778851,148.487637369,144.987985085,148.165748876,225919,29520195,3667039
1,1,w,1,1,1,1,a,604,143.624785892,147.097709133,143.045365027,146.30429302,225616,29665553,3548147
1,1,w,1,1,1,1,a,605,145.571027071,145.681743295,141.541617553,143.638828799,216982,29564768,3749768
1,1,w,1,1,1,1,a,606,144.931356412,145.85710645,143.805102494,145.675057785,219870,29674492,3764069
1,1,w,1,1,1,1,a,607,142.865000022,145.529079348,142.434559895,144.929567707,190180,30058782,3515473
1,1,w,1,1,1,1,a,608,143.087686866,143.87975947,140.007671911,142.829137302,193070,30047523,3650826
1,1,w,1,1,1,1,a,609,133.736848711,143.162212974,132.551334419,143.125813939,227218,31333797,2446370
1,1,w,1,1,1,1,a,610,121.87711509,133.800860097,121.395078124,133.698087788,217347,32048496,1788586
1,1,w,1,1,1,1,a,611,132.889674687,133.244592379,119.786811136,121.866714412,231445,31408458,2491782
1,1,w,1,1,1,1,a,612,129.339643454,134.033310929,125.993617654,133.089521726,220025,31569720,2385668
1,1,w,1,1,1,1,a,613,129.117422858,129.724793818,127.725032926,129.430462088,217504,31592489,2433612
1,1,w,1,1,1,1,a,614,128.104759973,129.132855021,127.858987784,129.081772598,198017,31829184,2307310
1,1,w,1,1,1,1,a,615,132.438041341,133.140206726,127.928485872,128.128497839,185181,31385069,2864714
1,1,w,1,1,1,1,a,616,128.607145015,134.731755034,127.579048416,132.357668965,219213,31823835,2491993
1,1,w,1,1,1,1,a,617,128.953188461,131.074413919,127.430086125,128.585655152,202295,31817052,2594576
1,1,w,1,1,1,1,a,618,126.655141402,128.962524678,125.031767908,128.962524678,193762,32279508,2243882
1,1,w,1,1,1,1,a,619,126.396280778,130.898351138,125.437594178,126.55885682,208066,32341494,2282969
1,1,w,1,1,1,1,a,620,127.299775325,128.091037052,124.820811411,126.418972772,202000,32198235,2453083
1,1,w,1,1,1,1,a,621,128.331605522,130.254601827,126.930622433,127.240954836,186308,31936382,2730109
1,1,w,1,1,1,1,a,622,134.68619526,136.729199302,128.032406141,128.281127694,173154,31003705,3679555
1,1,w,1,1,1,1,a,623,132.680650164,136.75735672,131.632127814,134.761942563,218531,31330269,3363913
1,1,w,1,1,1,1,a,624,129.620485266,133.596183394,128.803548663,132.57883878,192465,31694858,3025248
1,1,w,1,1,1,1,a,625,130.656490958,132.750990214,129.242671556,129.539015589,158039,31541624,3195595
1,1,w,1,1,1,1,a,626,127.42471839,130.813015431,127.041293655,130.813015431,174751,32321097,2435184
1,1,w,1,1,1,1,a,627,134.157550565,134.447924951,126.588178749,127.387597851,209314,31023411,3759693
1,1,w,1,1,1,1,a,628,135.084416539,135.543149439,133.066611215,134.217428591,198434,30895184,3914536
1,1,w,1,1,1,1,a,629,136.244924857,139.322272708,135.045629195,135.045629195,188242,30799824,4029677
1,1,w,1,1,1,1,a,630,144.177875525,144.303642152,136.132367105,136.305609215,220084,29449678,5399310
1,1,w,1,1,1,1,a,631,143.700847337,144.93142924,140.51228644,144.36485021,222686,29502491,5364185
1,1,w,1,1,1,1,a,632,141.397891359,146.627156142,138.309827208,143.448890466,231972,30018403,4861195
1,1,w,1,1,1,1,a,633,138.945096491,141.321918865,136.361327326,141.012090076,229864,30412897,4484405
1,1,w,1,1,1,1,a,634,143.963781218,143.963781218,135.598497528,138.824884196,212376,29442773,5475954
1,1,w,1,1,1,1,a,635,142.962436783,146.430232067,142.31019708,143.293753096,195503,29714342,5226774
1,1,w,1,1,1,1,a,636,145.723579189,146.097653694,142.70764568,142.857925245,179478,29065035,5893445
1,1,w,1,1,1,1,a,637,144.407381631,146.628347163,142.978999973,146.424162394,210234,29402152,5589472
1,1,w,1,1,1,1,a,638,165.955358611,167.577381698,144.161903451,144.161903451,243662,26943740,8060420
1,1,w,1,1,1,1,a,639,166.230685102,170.209569594,161.109620478,165.238219269,251197,26918541,8119209
1,1,w,1,1,1,1,a,640,164.391010988,166.940717688,159.790647769,166.43258123,259840,27142647,7924857
1,1,w,1,1,1,1,a,641,170.77995796,172.994437722,162.823763511,164.538404113,233997,26276227,8819768
1,1,w,1,1,1,1,a,642,175.36567147,178.528782319,167.109557123,170.136485227,224459,25310297,9807367
1,1,w,1,1,1,1,a,643,166.969841975,177.236915784,164.008362669,175.344807219,216565,26927534,8211175
1,1,w,1,1,1,1,a,644,167.120509335,169.11487959,162.38217819,167.021398091,214994,26904144,8250494
1,1,w,1,1,1,1,a,645,169.69716391,169.872783076,165.892724426,166.937510335,212778,26493843,8674039
1,1,w,1,1,1,1,a,646,168.294161709,170.941688428,166.818197166,169.804982712,195327,26778439,8410874
1,1,w,1,1,1,1,a,647,162.928558428,168.226860963,160.319511885,168.226860963,215879,27621924,7576996
1,1,w,1,1,1,1,a,648,163.051182861,164.293697152,156.75077387,162.950239064,175548,27586478,7623128
1,1,w,1,1,1,1,a,649,161.283936353,163.138512905,158.766182348,162.883253419,169319,27858119,7374519
1,1,w,1,1,1,1,a,650,168.077100489,168.220317249,160.281126809,160.949274369,151943,26764792,8483348
1,1,w,1,1,1,1,a,651,170.930890433,172.80176573,166.974588292,168.144441599,184006,26232126,9035540
1,1,w,1,1,1,1,a,652,176.370320541,176.370320541,170.93983847,170.93983847,190032,25059818,10220599
1,1,w,1,1,1,1,a,653,175.050337929,178.769006608,175.050337929,176.538583501,198091,25388402,9911659
1,1,w,1,1,1,1,a,654,184.690476436,186.225289413,172.475504511,174.510672751,196317,23376561,11945379
1,1,w,1,1,1,1,a,655,180.160175239,185.405842386,176.29681703,184.763770717,199320,24364238,10980961
1,1,w,1,1,1,1,a,656,183.673947121,183.787146173,179.745185298,179.745185298,188582,23632097,11738305
1,1,w,1,1,1,1,a,657,188.617538168,193.059227365,180.173943963,183.553571952,187975,22509909,12883855
1,1,w,1,1,1,1,a,658,189.865063235,193.351894996,188.142581062,188.257342943,235763,22363208,13050908
1,1,w,1,1,1,1,a,659,189.250602393,191.111489369,185.45156798,190.066089643,202067,22455812,12981267
1,1,w,1,1,1,1,a,660,204.230244698,206.804001224,188.878045247,189.298349758,232299,20917892,14548269
1,1,w,1,1,1,1,a,661,212.339079745,214.48965262,202.296028363,204.290205335,232694,19823115,15672104
1,1,w,1,1,1,1,a,662,222.646891362,222.994781771,212.743882663,212.743882663,241046,18784861,16749377
1,1,w,1,1,1,1,a,663,223.420914339,226.588093396,215.468787418,222.44189456,252688,18725793,16842378
1,1,w,1,1,1,1,a,664,228.581554543,229.816723637,223.08088962,223.08088962,254846,18213030,17384111
1,1,w,1,1,1,1,a,665,223.603515212,229.085473448,218.080052078,228.561879491,247622,18784298,16847927
1,1,w,1,1,1,1,a,666,235.902957262,236.547127792,218.741419205,223.28712863,267073,17776015,17885992
1,1,w,1,1,1,1,a,667,265.061723272,272.398840133,235.896275162,235.896275162,317429,16132863,19572183
1,1,w,1,1,1,1,a,668,267.869691093,273.514231138,259.230055435,265.393796984,292883,15904114,19842621
1,1,w,1,1,1,1,a,669,284.703924253,284.703924253,262.78402875,267.893510641,271863,14633550,21134588
1,1,w,1,1,1,1,a,670,264.340641311,286.899906382,264.340641311,284.507358032,260384,16338848,19445867
1,1,w,1,1,1,1,a,671,260.918530034,272.701470391,245.564823014,264.936116366,243737,16574698,19221206
1,1,w,1,1,1,1,a,672,266.619211391,266.619211391,244.722955561,259.258084323,259780,16134287,19669383
1,1,w,1,1,1,1,a,673,281.724888308,283.041445847,261.968177782,266.70431425,273431,14778510,21043105
1,1,w,1,1,1,1,a,674,260.674851877,283.537934246,260.383121037,282.062492032,254437,16692344,19150717
1,1,w,1,1,1,1,a,675,258.38825168,263.695400951,250.951261799,259.774745385,251714,16827995,19034560
1,1,w,1,1,1,1,a,676,265.633940255,267.004846018,255.697444976,258.019270383,259119,16273514,19603334
1,1,w,1,1,1,1,a,677,262.136644236,266.233718146,259.026040216,265.488804095,251003,16577464,19307744
1,1,w,1,1,1,1,a,678,273.455840602,273.455840602,262.179454144,262.303189231,263038,15193961,20718924
1,1,w,1,1,1,1,a,679,265.089250669,275.355585577,259.935781388,273.784563575,269304,16393612,19550790
1,1,w,1,1,1,1,a,680,248.666830569,265.128035975,247.523297124,265.128035975,243760,17755208,18223730
1,1,w,1,1,1,1,a,681,226.048925827,249.439503164,221.26655528,247.791782034,253226,19232668,16781078
1,1,w,1,1,1,1,a,682,225.61445735,236.800056726,212.815493783,225.322395978,262982,19316261,16716599
1,1,w,1,1,1,1,a,683,227.068366954,233.747668861,216.346202543,227.435596271,254412,19132048,16945179
1,1,w,1,1,1,1,a,684,220.138679118,232.204361177,220.138679118,226.509706671,229653,20082030,16014828
1,1,w,1,1,1,1,a,685,218.769824028,226.414276872,214.148163082,219.326361806,224898,20266035,15871209
1,1,w,1,1,1,1,a,686,230.510890718,232.765541384,217.400401402,218.587394416,261199,18748973,17411936
1,1,w,1,1,1,1,a,687,224.546845236,232.085828927,221.732660902,230.588790604,232483,19546450,16648606
1,1,w,1,1,1,1,a,688,224.292407491,227.99488644,222.138589935,224.494760505,245531,19598977,16625984
1,1,w,1,1,1,1,a,689,228.729938314,234.159886049,224.743198836,224.743198836,268443,18984600,17278089
1,1,w,1,1,1,1,a,690,243.230273156,243.368676287,228.905909231,229.398139773,246921,17979291,18318237
1,1,w,1,1,1,1,a,691,237.710503246,249.978491516,237.710503246,243.814922607,229749,18377620,17951216
1,1,w,1,1,1,1,a,692,201.812520995,237.640156757,200.602989381,237.640156757,224630,22696593,13661986
1,1,w,1,1,1,1,a,693,201.194115469,207.382313703,192.269899128,201.487931609,263200,22751554,13636407
1,1,w,1,1,1,1,a,694,200.976627548,205.714251565,198.233946408,202.746278781,251075,22793832,13628923
1,1,w,1,1,1,1,a,695,194.813816901,202.907995421,184.498415779,200.848147468,247064,23483332,12971417
1,1,w,1,1,1,1,a,696,111.210712286,195.081680364,111.210712286,194.775687508,249261,35294779,1188732
1,1,w,1,1,1,1,a,697,132.932970542,137.429536226,95.1843005183,112.647002965,288381,33171878,3355757
1,1,w,1,1,1,1,a,698,123.414366063,134.465174138,122.572674426,133.96488943,247489,34632690,1924458
1,1,w,1,1,1,1,a,699,125.219443993,131.975657728,121.873038606,123.212766993,230493,34480080,2105418
1,1,w,1,1,1,1,a,700,110.588265097,124.949008247,105.171442924,124.949008247,270925,35418831,1199957
1,1,w,1,1,1,1,a,701,114.150279052,118.70325918,110.705409068,110.872215126,271955,35289715,1369468
1,1,w,1,1,1,1,a,702,114.528519025,116.021622003,111.830396148,113.448513985,301347,35241601,1456216
1,1,w,1,1,1,1,a,703,136.785593182,140.459329827,114.732866412,114.732866412,361267,32424827,4316886
1,1,w,1,1,1,1,a,704,132.077162761,150.615885776,123.385109019,136.357512867,327059,33180594,3607556
1,1,w,1,1,1,1,a,705,132.586948647,135.711680151,127.579888513,133.150166704,389114,33121020,3733657
1,1,w,1,1,1,1,a,706,123.307074414,136.076116204,122.960404396,132.803756909,294502,34756998,2151895
1,1,w,1,1,1,1,a,707,134.591070534,134.591070534,121.967084762,123.434028538,314975,32699065,4266504
1,1,w,1,1,1,1,a,708,138.768074002,141.847996286,133.183551219,135.118205704,307960,31997400,5004033
1,1,w,1,1,1,1,a,709,136.09152113,141.26834539,134.409459648,138.764953502,283836,32567765,4461254
1,1,w,1,1,1,1,a,710,138.377415226,138.830572735,134.921175809,136.31822763,294083,32022001,5018786
1,1,w,1,1,1,1,a,711,134.052962568,139.902697099,134.052962568,138.413980289,295685,32950237,4103245
1,1,w,1,1,1,1,a,712,131.016170886,134.005732248,126.99952162,134.005732248,242021,33449160,3629380
1,1,w,1,1,1,1,a,713,125.72725898,130.980717025,125.548820701,130.907737573,224204,34690505,2408535
1,1,w,1,1,1,1,a,714,133.05521432,133.814364099,125.34031302,125.515110135,267567,33088894,4050172
1,1,w,1,1,1,1,a,715,133.756588602,134.172100364,131.719298172,132.783783385,255479,32889197,4299490
1,1,w,1,1,1,1,a,716,135.000948255,135.505210938,129.742193126,133.595067719,247865,32658125,4568212
1,1,w,1,1,1,1,a,717,141.642001008,146.763180744,135.778843874,135.778843874,262948,31351972,5916875
1,1,w,1,1,1,1,a,718,141.957366948,146.690337576,140.001507559,142.11045061,266696,31344198,5971184
1,1,w,1,1,1,1,a,719,145.377306567,145.377306567,140.151078772,142.215184398,230773,30512006,6842904
1,1,w,1,1,1,1,a,720,143.628661781,146.128521099,142.255349382,145.261015263,223323,30963964,6428933
1,1,w,1,1,1,1,a,721,168.81916137,168.81916137,143.583849214,143.608209519,287360,27779626,9673621
1,1,w,1,1,1,1,a,722,165.285948188,175.13075836,164.405738444,169.147453326,275348,28346078,9149465
1,1,w,1,1,1,1,a,723,172.696585994,173.101221475,164.528245882,165.017906908,341429,27049557,10413192
1,1,w,1,1,1,1,a,724,170.862725923,172.882038914,168.147192368,172.734577797,273927,27451592,10047930
1,1,w,1,1,1,1,a,725,158.338614114,170.849644624,154.986549353,170.745775999,268633,29407102,8129545
1,1,w,1,1,1,1,a,726,157.995632669,161.023190272,155.358692805,158.558630986,248404,29450343,8115436
1,1,w,1,1,1,1,a,727,161.259848185,164.468659839,156.320508571,158.237699158,260341,29077749,8512580
1,1,w,1,1,1,1,a,728,156.323443237,160.38173708,151.614491183,160.38173708,285951,29625850,7990332
1,1,w,1,1,1,1,a,729,157.46124841,160.944273391,155.986505992,156.67141974,326006,29529049,8117280
1,1,w,1,1,1,1,a,730,153.273393849,160.711126485,153.089915562,157.392097184,299330,30066177,7620681
1,1,w,1,1,1,1,a,731,172.04018088,172.909061599,150.482280103,153.156369013,281971,27112057,10620961
1,1,w,1,1,1,1,a,732,171.565585846,174.210737971,169.842648491,172.300104,303203,27221320,10560033
1,1,w,1,1,1,1,a,733,186.751201783,187.712450852,171.843352336,171.873968474,308485,23938783,13895119
1,1,w,1,1,1,1,a,734,181.527161869,188.076707123,180.120819808,186.962607412,290892,25203655,12674177
1,1,w,1,1,1,1,a,735,171.945560386,186.083543156,170.321271485,181.455692357,317088,27396488,10540539
1,1,w,1,1,1,1,a,736,172.601524499,175.063043862,170.696215487,171.974981974,307535,27274357,10726060
1,1,w,1,1,1,1,a,737,182.578883228,183.690770287,171.947192743,172.652559014,299785,25000895,13066450
1,1,w,1,1,1,1,a,738,184.949545753,188.934313705,180.340651649,182.950246276,324012,24418183,13719841
1,1,w,1,1,1,1,a,739,189.306109341,190.192391413,185.453709294,185.453709294,332408,23477734,14724765
1,1,w,1,1,1,1,a,740,195.453161642,196.639017196,188.53850181,189.116374584,300984,22808573,15454514
1,1,w,1,1,1,1,a,741,197.327898074,199.163034903,194.821837344,195.218436865,297998,22611316,15712814
1,1,w,1,1,1,1,a,742,197.250485447,199.552798089,193.458877619,197.654529888,320195,22646487,15745626
1,1,w,1,1,1,1,a,743,198.415382994,198.712142663,194.944222877,197.157485404,320857,22455406,16001015
1,1,w,1,1,1,1,a,744,216.968223855,218.175757843,198.171026218,198.471673899,343693,20174796,18355076
1,1,w,1,1,1,1,a,745,207.408224605,227.447796787,206.879071315,216.204912405,338398,21617485,16980189
1,1,w,1,1,1,1,a,746,214.068067806,217.589259808,208.303951987,208.303951987,326542,20538478,18113861
1,1,w,1,1,1,1,a,747,215.340632944,215.767410268,212.940878957,214.014922731,312607,20387835,18297692
1,1,w,1,1,1,1,a,748,210.983229067,219.270867579,208.894251085,215.217349554,328980,21219135,17480654
1,1,w,1,1,1,1,a,749,208.290927693,211.803223625,199.327320562,211.02598367,297043,21716649,17042304
1,1,w,1,1,1,1,a,750,206.655814364,211.541475824,204.132625846,208.325892774,295406,21992948,16819050
1,1,w,1,1,1,1,a,751,204.040878521,211.506321679,204.040878521,206.932718725,314809,22503469,16352834
1,1,w,1,1,1,1,a,752,212.824215976,214.08131051,202.074837325,203.320515263,325480,20792433,18126902
1,1,w,1,1,1,1,a,753,213.078202524,216.32768868,209.379263602,213.273446179,332114,20793858,18192411
1,1,w,1,1,1,1,a,754,211.497347593,214.739125935,209.185943221,212.419656983,340301,21222920,17820937
1,1,w,1,1,1,1,a,755,188.599570436,211.313995986,183.406360369,210.964227789,329149,24927918,14184727
1,1,w,1,1,1,1,a,756,185.792983764,191.089443245,181.23384566,188.864384771,331093,25700690,13476750
1,1,w,1,1,1,1,a,757,189.271001019,191.576777639,185.701797601,186.251063449,313852,24815854,14425562
1,1,w,1,1,1,1,a,758,199.241630087,200.197322877,189.127706393,189.272792674,292856,23200311,16099540
1,1,w,1,1,1,1,a,759,203.042760176,204.067752626,196.9626364,199.193852134,296751,22713832,16646826
1,1,w,1,1,1,1,a,760,195.581105922,203.449417785,193.75567763,203.243727347,317965,24046387,15374539
1,1,w,1,1,1,1,a,761,200.721307574,202.752658576,194.501589623,195.655328049,309376,23053416,16426945
1,1,w,1,1,1,1,a,762,207.151978688,209.050441863,200.142991874,200.434727585,296554,22016182,17522690
1,1,w,1,1,1,1,a,763,214.482890481,215.805303,207.13443804,207.13443804,317913,20466735,19137445
1,1,w,1,1,1,1,a,764,213.42421555,214.590613255,210.143052695,214.590613255,323997,20699307,18973475
1,1,w,1,1,1,1,a,765,210.008408979,214.643461678,208.006043938,213.53940724,320157,21714560,18026459
1,1,w,1,1,1,1,a,766,199.869702235,211.565959382,193.825649416,209.884623132,325287,23728157,16085726
1,1,w,1,1,1,1,a,767,207.195299323,208.591539834,198.185441906,199.445252089,335941,22363902,17527721
1,1,w,1,1,1,1,a,768,208.877378723,210.337590135,205.362049638,207.531922373,331432,21982914,17970702
1,1,w,1,1,1,1,a,769,202.601052966,210.47559473,202.601052966,208.739931603,299675,23418320,16595393
1,1,w,1,1,1,1,a,770,205.392487095,206.344555773,200.843322816,201.508314348,316446,22871882,17213028
1,1,w,1,1,1,1,a,771,201.824019812,205.75254632,200.26427483,205.320624087,334357,23701015,16464298
1,1,w,1,1,1,1,a,772,208.824042301,208.824042301,201.827024607,201.864945727,331660,21967160,18280017
1,1,w,1,1,1,1,a,773,219.629846565,220.078473288,206.308819015,208.950654042,338742,19743839,20576496
1,1,w,1,1,1,1,a,774,220.791959038,223.659696201,218.261382761,220.067537039,372442,19648100,20743452
1,1,w,1,1,1,1,a,775,242.303599809,243.943144477,218.744454287,220.679582653,345357,17677886,22786365
1,1,w,1,1,1,1,a,776,230.926016558,244.045261307,230.21060608,242.535101019,326901,18521351,22011450
1,1,w,1,1,1,1,a,777,246.957744662,248.074288124,230.615237029,230.860252561,353919,17331922,23283958
1,1,w,1,1,1,1,a,778,237.232150676,252.19120438,233.225299421,247.090668897,387293,18184978,22512471
1,1,w,1,1,1,1,a,779,244.011245319,244.011245319,235.60556137,237.183642376,350695,17637683,23136025
1,1,w,1,1,1,1,a,780,244.405453921,245.899320947,236.898765627,242.795607876,365838,17610367,23240016
1,1,w,1,1,1,1,a,781,241.252801036,247.329502999,240.696204909,244.271146195,346324,18059532,22864424
1,1,w,1,1,1,1,a,782,241.790079023,245.024163221,239.724539985,241.188392967,331250,18036307,22948624
1,1,w,1,1,1,1,a,783,245.016560068,245.30980491,236.467977842,242.046291925,316266,17553932,23493807
1,1,w,1,1,1,1,a,784,246.411848688,246.411848688,241.542183588,245.180984646,368326,17426774,23692224
1,1,w,1,1,1,1,a,785,244.762832643,248.342438256,242.386783428,246.422794985,360711,17585277,23596284
1,1,w,1,1,1,1,a,786,247.387706223,248.520208374,242.957698557,244.890972049,347005,17339581,23905781
1,1,w,1,1,1,1,a,787,231.846179185,249.877668855,229.942972879,247.664482996,348213,19593564,21718448
1,1,w,1,1,1,1,a,788,237.433633482,239.287193468,230.06148451,231.625462209,363496,19001295,22373606
1,1,w,1,1,1,1,a,789,239.013119088,239.178330507,235.979842566,237.522477819,342430,18723578,22700022
1,1,w,1,1,1,1,a,790,234.114695213,239.011795259,233.224413117,239.011795259,317493,19578924,21898788
1,1,w,1,1,1,1,a,791,230.154956193,234.110975886,221.369726135,233.610910844,354751,19969100,21575043
1,1,w,1,1,1,1,a,792,234.543202211,236.394304557,228.42614419,229.741155465,351608,19463516,22150448
1,1,w,1,1,1,1,a,793,233.087630463,235.943737996,229.457317023,234.490742915,345907,19726703,21958593
1,1,w,1,1,1,1,a,794,232.011836938,234.494790855,229.194125067,232.894587109,373800,19926939,21826966
1,1,w,1,1,1,1,a,795,227.113046362,232.101979593,226.936304432,232.026799817,361984,20728022,21097988
1,1,w,1,1,1,1,a,796,229.14005516,231.218940001,226.755074129,227.00592676,365495,20424635,21475502
1,1,w,1,1,1,1,a,797,228.852321851,232.288524498,228.609056448,229.627237878,350050,20581652,21389434
1,1,w,1,1,1,1,a,798,242.469977126,243.488241196,229.012433845,229.058769815,384344,18145113,23901727
1,1,w,1,1,1,1,a,799,244.126087345,244.804525293,240.061660301,242.695730138,399294,17771233,24356846
